2020-10-10	74418
2020-10-11	67789
2020-10-12	54262
2020-10-13	63717
2020-10-14	67811
2020-10-15	63441
2020-10-16	62304
2020-10-17	61893
2020-10-18	56519
2020-10-19	45506
2020-10-20	54348
2020-10-21	56264
2020-10-22	54371
2020-10-23	53931
2020-10-24	50366
2020-10-25	45922
2020-10-26	36019
2020-10-27	43036
2020-10-28	50188
2020-10-29	48765
2020-10-30	48117
2020-10-31	47228
2020-11-01	45928
2020-11-02	37592
2020-11-03	46027
2020-11-04	50465
2020-11-05	47628
2020-11-06	50017
2020-11-07	46153
2020-11-08	46707
2020-11-09	37119
2020-11-10	44724
2020-11-11	48285
2020-11-12	44585
2020-11-13	44620
2020-11-14	41692
2020-11-15	30681
2020-11-16	28609
2020-11-17	38548
2020-11-18	45366
2020-11-19	46185
2020-11-20	46283
2020-11-21	45301
2020-11-22	44404
2020-11-23	37441
2020-11-24	44245
2020-11-25	44699
2020-11-26	43174
2020-11-27	41353
2020-11-28	41815
2020-11-29	39036
2020-11-30	31179
2020-12-01	36474
2020-12-02	35506
2020-12-03	36574
2020-12-04	36711
2020-12-05	36010
2020-12-06	33178
2020-12-07	26227
2020-12-08	32083
2020-12-09	31637
2020-12-10	29411
2020-12-11	29961
2020-12-12	30354
2020-12-13	27336
2020-12-14	21941
2020-12-15	26251
2020-12-16	18172
2020-12-17	26754
2020-12-18	26991
2020-12-19	26834
2020-12-20	24622
2020-12-21	19147
2020-12-22	23880
2020-12-23	24716
2020-12-24	23444
2020-12-25	22349
2020-12-26	18575
2020-12-27	20333
2020-12-28	16072
2020-12-29	20542
2020-12-30	21945
2020-12-31	19026
2021-01-01	20159
2021-01-02	18144
2021-01-03	16678
2021-01-04	16278
2021-01-05	17909
2021-01-06	20472
2021-01-07	18123
2021-01-08	18453
2021-01-09	18820
2021-01-10	16086
2021-01-11	12481
2021-01-12	15903
2021-01-13	17015
2021-01-14	15677
2021-01-15	15155
2021-01-16	15050
2021-01-17	13962
2021-01-18	9987
2021-01-19	13787
2021-01-20	15279
2021-01-21	14495
2021-01-22	14323
2021-01-23	14896
2021-01-24	13232
2021-01-25	9098
2021-01-26	12733
2021-01-27	11556
2021-01-28	18912
2021-01-29	13054
2021-01-30	13073
2021-01-31	11527
2021-02-01	8579
2021-02-02	11001
2021-02-03	12925
2021-02-04	12401
2021-02-05	11711
2021-02-06	12069
2021-02-07	11786
2021-02-08	8715
2021-02-09	10731
2021-02-10	12539
2021-02-11	9353
2021-02-12	12137
2021-02-13	12198
2021-02-14	11706
2021-02-15	9086
2021-02-16	11592
2021-02-17	12862
2021-02-18	13237
2021-02-19	13916
2021-02-20	13919
2021-02-21	14278
2021-02-22	10494
2021-02-23	13682
2021-02-24	16930
2021-02-25	16599
2021-02-26	16562
2021-02-27	16805
2021-02-28	15614
2021-03-01	12270
2021-03-02	14998
2021-03-03	17425
2021-03-04	16824
2021-03-05	18324
2021-03-06	18724
2021-03-07	18650
2021-03-08	15353
2021-03-09	17873
2021-03-10	22851
2021-03-11	23298
2021-03-12	24845
2021-03-13	25154
2021-03-14	26513
2021-03-15	24437
2021-03-16	28869
2021-03-17	35838
2021-03-18	39687
2021-03-19	40906
2021-03-20	43815
2021-03-21	47009
2021-03-22	40636
2021-03-23	47239
2021-03-24	53419
2021-03-25	59083
2021-03-26	62276
2021-03-27	62632
2021-03-28	68206
2021-03-29	56152
2021-03-30	53237
2021-03-31	72113
2021-04-01	81398
2021-04-02	89023
2021-04-03	92994
2021-04-04	103794
2021-04-05	96563
2021-04-06	115312
2021-04-07	126276
2021-04-08	131878
2021-04-09	144945
2021-04-10	152565
2021-04-11	169914
2021-04-12	160838
2021-04-13	185297
2021-04-14	199584
2021-04-15	216828
2021-04-16	234002
2021-04-17	260895
2021-04-18	275063
2021-04-19	257003
2021-04-20	294365
2021-04-21	315752
2021-04-22	332531
2021-04-23	345296
2021-04-24	348996
2021-04-25	354658
2021-04-26	319471
2021-04-27	362913
2021-04-28	379404
2021-04-29	386773
2021-04-30	402014
2021-05-01	392576
2021-05-02	370090
2021-05-03	355769
2021-05-04	382847
2021-05-05	412624
2021-05-06	414280
2021-05-07	406901
2021-05-08	403808
2021-05-09	366455
2021-05-10	329491
2021-05-11	348555
2021-05-12	362632
2021-05-13	343005
2021-05-14	326256
2021-05-15	310757
2021-05-16	281837
2021-05-17	263021
2021-05-18	267246
2021-05-19	276187
2021-05-20	259242
2021-05-21	257299
2021-05-22	240897
2021-05-23	222834
2021-05-24	195857
2021-05-25	208992
2021-05-26	211510
2021-05-27	186075
2021-05-28	174083
2021-05-29	165282
2021-05-30	153396
2021-05-31	126883
2021-06-01	133152
2021-06-02	134044
2021-06-03	132424
2021-06-04	120454
2021-06-05	114488
2021-06-06	101209
2021-06-07	85804
2021-06-08	92787
2021-06-09	93883
2021-06-10	91849
2021-06-11	84574
2021-06-12	80525
2021-06-13	71001
2021-06-14	60008
2021-06-15	62215
2021-06-16	67289
2021-06-17	62436
2021-06-18	60765
2021-06-19	58615
2021-06-20	52978
2021-06-21	42683
2021-06-22	50817
2021-06-23	54309
2021-06-24	51659
2021-06-25	48768
2021-06-26	49844
2021-06-27	46523
2021-06-28	37070
2021-06-29	46104
2021-06-30	48606
2021-07-01	46781
2021-07-02	44187
2021-07-03	43027
2021-07-04	40150
2021-07-05	34026
2021-07-06	43964
2021-07-07	45701
2021-07-08	43504
2021-07-09	42660
2021-07-10	41494
2021-07-11	37654
2021-07-12	30818
2021-07-13	40314
2021-07-14	41759
2021-07-15	39071
2021-07-16	38117
2021-07-17	41283
2021-07-18	38330
2021-07-19	29420
2021-07-20	42128
2021-07-21	41687
2021-07-22	34863
2021-07-23	39501
2021-07-24	40286
2021-07-25	38179
2021-07-26	30820
2021-07-27	42971
2021-07-28	43165
2021-07-29	44671
2021-07-30	41499
2021-07-31	41943
2021-08-01	40629
2021-08-02	30085
2021-08-03	42530
2021-08-04	42797
2021-08-05	45005
2021-08-06	38705
2021-08-07	39068
2021-08-08	36036
2021-08-09	27428
2021-08-10	38376
2021-08-11	41586
2021-08-12	40081
2021-08-13	38761
2021-08-14	36135
2021-08-15	33245
2021-08-16	24696
2021-08-17	35208
2021-08-18	36502
2021-08-19	36600
2021-08-20	34308
2021-08-21	31023
2021-08-22	25420
2021-08-23	24794
2021-08-24	37739
2021-08-25	46129
2021-08-26	44550
2021-08-27	46806
2021-08-28	45064
2021-08-29	43374
2021-08-30	30248
2021-08-31	43073
2021-09-01	45975
2021-09-02	45624
2021-09-03	42667
2021-09-04	42607
2021-09-05	39537
2021-09-06	30164
2021-09-07	38135
2021-09-08	43401
2021-09-09	24151
2021-09-10	37875
2021-09-11	31288
2021-09-12	31441
2021-09-13	24414
2021-09-14	27502
2021-09-15	30355
2021-09-16	34653
2021-09-17	35354
2021-09-18	31130
2021-09-19	30828
2021-09-20	24907
2021-09-21	27338
2021-09-22	32010
2021-09-23	31411
2021-09-24	29565
2021-09-25	28169
2021-09-26	26999
2021-09-27	14907
2021-09-28	21898
2021-09-29	23166
2021-09-30	27285
2021-10-01	23918
2021-10-02	23189
2021-10-03	21644
2021-10-04	17101
2021-10-05	19044
2021-10-06	22605
2021-10-07	21474
2021-10-08	19868
2021-10-09	17941
2021-10-10	19020
2021-10-11	13184
2021-10-12	16023
2021-10-13	19193
2021-10-14	16988
2021-10-15	16003
2021-10-16	14078
2021-10-17	14286
2021-10-18	12339
2021-10-19	14935
2021-10-20	18382
2021-10-21	15774
2021-10-22	16327
2021-10-23	16079
2021-10-24	14654
2021-10-25	11852
2021-10-26	13499
2021-10-27	16351
2021-10-28	14307
2021-10-29	14215
2021-10-30	12940
2021-10-31	12907
2021-11-01	11061
2021-11-02	10235
2021-11-03	11096
2021-11-04	10905
2021-11-05	12763
2021-11-06	12895
2021-11-07	10960
2021-11-08	10144
2021-11-09	10129
2021-11-10	12797
2021-11-11	12556
2021-11-12	11202
2021-11-13	11300
2021-11-14	11278
2021-11-15	10357
2021-11-16	12962
2021-11-17	12516
2021-11-18	12955
2021-11-19	10252
2021-11-20	10668
2021-11-21	12446
2021-11-22	10562
2021-11-23	12628
2021-11-24	10753
2021-11-25	11527
2021-11-26	11888
2021-11-27	11110
2021-11-28	12189
2021-11-29	12025
2021-11-30	11031
2021-12-01	10319
2021-12-02	12877
2021-12-03	11337
2021-12-04	12561
2021-12-05	11920
2021-12-06	10316
2021-12-07	12257
2021-12-08	11288
2021-12-09	10728
2021-12-10	12675
2021-12-11	10431
2021-12-12	10633
2021-12-13	12504
2021-12-14	10542
2021-12-15	11095
2021-12-16	7411
2021-12-17	7478
2021-12-18	7941
2021-12-19	7585
2021-12-20	7337
2021-12-21	6515
2021-12-22	6964
2021-12-23	6792
2021-12-24	6497
2021-12-25	7067
2021-12-26	7612
2021-12-27	7050
2021-12-28	7844
2021-12-29	7360
2021-12-30	6621
2021-12-31	22775
2022-01-01	27553
2022-01-02	33750
2022-01-03	37329
2022-01-04	58097
2022-01-05	78337
2022-01-06	117100
2022-01-07	141988
2022-01-08	159632
2022-01-09	179723
2022-01-10	184224
2022-01-11	194720
2022-01-12	247417
2022-01-13	264202
2022-01-14	268833
2022-01-15	271202
2022-01-16	238018
2022-01-17	282970
2022-01-18	317322
2022-01-19	337704
2022-01-20	347101
2022-01-21	306064
2022-01-22	255874
2022-01-23	285914
2022-01-24	286384
2022-01-25	235532
2022-01-26	234281
2022-01-27	209918
2022-01-28	167059
2022-01-29	150322
2022-01-30	149394
2022-01-31	127945
2022-02-01	107474
2022-02-02	83876
2022-02-03	71365
2022-02-04	67084
2022-02-05	58077
2022-02-06	44877
2022-02-07	27409
