2021-11-29	Russia	9436650	9403480	33170	
2021-11-30	Russia	9468640	9436650	31990	
2021-12-01	Russia	9500836	9468640	32196	
2021-12-02	Russia	9533593	9500836	32757	
2021-12-03	Russia	9565909	9533593	32316	
2021-12-04	Russia	9598283	9565909	32374	
2021-12-05	Russia	9630296	9598283	32013	
2021-12-06	Russia	9661865	9630296	31569	
2021-12-07	Russia	9692411	9661865	30546	
2021-12-08	Russia	9722639	9692411	30228	
2021-12-09	Russia	9752340	9722639	29701	
2021-12-10	Russia	9782723	9752340	30383	
2021-12-11	Russia	9812538	9782723	29815	
2021-12-12	Russia	9842021	9812538	29483	
2021-12-13	Russia	9871229	9842021	29208	
2021-12-14	Russia	9899139	9871229	27910	
2021-12-15	Russia	9927150	9899139	28011	
2021-12-16	Russia	9955308	9927150	28158	
2021-12-17	Russia	9982735	9955308	27427	
2021-12-18	Russia	10009866	9982735	27131	
2021-12-19	Russia	10037546	10009866	27680	
2021-12-20	Russia	10064290	10037546	26744	
2021-12-21	Russia	10089945	10064290	25655	
2021-12-22	Russia	10114983	10089945	25038	
2021-12-23	Russia	10140429	10114983	25446	
2021-12-24	Russia	10164951	10140429	24522	
2021-12-25	Russia	10189722	10164951	24771	
2021-12-26	Russia	10213265	10189722	23543	
2021-12-27	Russia	10236301	10213265	23036	
2021-12-28	Russia	10258052	10236301	21751	
2021-12-29	Russia	10279009	10258052	20957	
2021-12-30	Russia	10299923	10279009	20914	
2021-12-31	Russia	10320405	10299923	20482	
2022-01-01	Russia	10340011	10320405	19606	
2022-01-02	Russia	10358099	10340011	18088	
2022-01-03	Russia	10374292	10358099	16193	
2022-01-04	Russia	10390052	10374292	15760	
2022-01-05	Russia	10405684	10390052	15632	
2022-01-06	Russia	10420863	10405684	15179	
2022-01-07	Russia	10437471	10420863	16608	
2022-01-08	Russia	10453895	10437471	16424	
2022-01-09	Russia	10470006	10453895	16111	
2022-01-10	Russia	10485705	10470006	15699	
2022-01-11	Russia	10503101	10485705	17396	
2022-01-12	Russia	10520898	10503101	17797	
2022-01-13	Russia	10541870	10520898	20972	
2022-01-14	Russia	10565484	10541870	23614	
2022-01-15	Russia	10592433	10565484	26949	
2022-01-16	Russia	10621410	10592433	28977	
2022-01-17	Russia	10651867	10621410	30457	
2022-01-18	Russia	10682826	10651867	30959	
2022-01-19	Russia	10716397	10682826	33571	
2022-01-20	Russia	10754905	10716397	38508	
2022-01-21	Russia	10804032	10754905	49127	
2022-01-22	Russia	10860799	10804032	56767	
2022-01-23	Russia	10923494	10860799	62695	
2022-01-24	Russia	10988027	10923494	64533	
2022-01-25	Russia	11055246	10988027	67219	
2022-01-26	Russia	11129318	11055246	74072	
2022-01-27	Russia	11217423	11129318	88105	
2022-01-28	Russia	11314707	11217423	97284	
2022-01-29	Russia	11427009	11314707	112302	
2022-01-30	Russia	11547333	11427009	120324	
2022-01-31	Russia	11670366	11547333	123033	
2022-02-01	Russia	11795059	11670366	124693	
2022-02-02	Russia	11936064	11795059	141005	
2022-02-03	Russia	12090707	11936064	154643	
2022-02-04	Russia	12257664	12090707	166957	
2022-02-05	Russia	12433643	12257664	175979	
2022-02-06	Russia	12612259	12433643	178616	
2022-02-07	Russia	12782791	12612259	170532	
