2020-03-05	Brazil	4	0	4		
2020-03-06	Brazil	13	4	9
2020-03-07	Brazil	13	13	0
2020-03-08	Brazil	20	13	7
2020-03-09	Brazil	25	20	5
2020-03-10	Brazil	31	25	6
2020-03-11	Brazil	38	31	7
2020-03-12	Brazil	52	38	14
2020-03-13	Brazil	151	52	99
2020-03-14	Brazil	151	151	0
2020-03-15	Brazil	162	151	11
2020-03-16	Brazil	200	162	38
2020-03-17	Brazil	321	200	121
2020-03-18	Brazil	372	321	51
2020-03-19	Brazil	621	372	249
2020-03-20	Brazil	793	621	172
2020-03-21	Brazil	1021	793	228
2020-03-22	Brazil	1546	1021	525
2020-03-23	Brazil	1924	1546	378
2020-03-24	Brazil	2247	1924	323
2020-03-25	Brazil	2554	2247	307
2020-03-26	Brazil	2985	2554	431
2020-03-27	Brazil	3417	2985	432
2020-03-28	Brazil	3904	3417	487
2020-03-29	Brazil	4256	3904	352
2020-03-30	Brazil	4579	4256	323
2020-03-31	Brazil	5717	4579	1138
2020-04-01	Brazil	6836	5717	1119
2020-04-02	Brazil	8044	6836	1208
2020-04-03	Brazil	9056	8044	1012
2020-04-04	Brazil	10360	9056	1304
2020-04-05	Brazil	11130	10360	770
2020-04-06	Brazil	12161	11130	1031
